Date|symbol|sector|quantity|buy_price|price
2024-01-24|DTE|Multi-Utilities - Utilities|17|102.36|102.36
2024-01-24|XEL|Multi-Utilities - Utilities|1|58.22|58.22
2024-01-24|WBD|Broadcasting - Communication Services|2|10.41|10.41
2024-01-31|DVA|Health Care Services - Health Care|18|106.89|108.16
2024-01-31|ROL|Environmental & Facilities Services - Industrials|46|43.27|43.31
2024-01-31|NCLH|Hotels, Resorts & Cruise Lines - Consumer Discretionary|1|17.38|17.8
2024-01-31|WBD|Broadcasting - Communication Services|1|10.35|10.02
2024-01-31|IVZ|Asset Management & Custody Banks - Financials|2|16.65|15.83
2024-01-31|CMI|Construction Machinery & Heavy Transportation Equipment - Industrials|1|233.88|239.3
2024-01-31|XEL|Multi-Utilities - Utilities|1|58.93|59.87
2024-01-31|WBD|Broadcasting - Communication Services|2|10.47|10.02
2024-01-31|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|153.26
2024-01-31|DTE|Multi-Utilities - Utilities|17|102.36|105.42
2024-01-31|XEL|Multi-Utilities - Utilities|1|58.22|59.87
2024-01-31|WBD|Broadcasting - Communication Services|2|10.41|10.02
2024-01-31|TSN|Packaged Foods & Meats - Consumer Staples|36|54.76|54.76
2024-01-31|WY|Timber REITs - Real Estate|1|32.77|32.77
2024-01-31|WBD|Broadcasting - Communication Services|1|10.02|10.02
2024-02-05|DVA|Health Care Services - Health Care|18|106.89|110.74
2024-02-05|ROL|Environmental & Facilities Services - Industrials|46|43.27|43.52
2024-02-05|NCLH|Hotels, Resorts & Cruise Lines - Consumer Discretionary|1|17.38|17.14
2024-02-05|WBD|Broadcasting - Communication Services|1|10.35|10.07
2024-02-05|CMI|Construction Machinery & Heavy Transportation Equipment - Industrials|1|233.88|241.11
2024-02-05|XEL|Multi-Utilities - Utilities|1|58.93|58.52
2024-02-05|WBD|Broadcasting - Communication Services|2|10.47|10.07
2024-02-05|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|154.15
2024-02-05|DTE|Multi-Utilities - Utilities|17|102.36|103.92
2024-02-05|XEL|Multi-Utilities - Utilities|1|58.22|58.52
2024-02-05|WBD|Broadcasting - Communication Services|2|10.41|10.07
2024-02-05|TSN|Packaged Foods & Meats - Consumer Staples|36|54.76|57.5
2024-02-05|WY|Timber REITs - Real Estate|1|32.77|32.37
2024-02-05|WBD|Broadcasting - Communication Services|1|10.02|10.07
2024-02-05|WY|Timber REITs - Real Estate|1|32.37|32.37
2024-02-07|DVA|Health Care Services - Health Care|18|106.89|111.61
2024-02-07|ROL|Environmental & Facilities Services - Industrials|46|43.27|44.2
2024-02-07|NCLH|Hotels, Resorts & Cruise Lines - Consumer Discretionary|1|17.38|17.39
2024-02-07|CMI|Construction Machinery & Heavy Transportation Equipment - Industrials|1|233.88|248.11
2024-02-07|XEL|Multi-Utilities - Utilities|1|58.93|58.37
2024-02-07|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|158.14
2024-02-07|DTE|Multi-Utilities - Utilities|17|102.36|105.22
2024-02-07|XEL|Multi-Utilities - Utilities|1|58.22|58.37
2024-02-07|TSN|Packaged Foods & Meats - Consumer Staples|36|54.76|53.94
2024-02-07|WY|Timber REITs - Real Estate|1|32.77|32.86
2024-02-07|WBD|Broadcasting - Communication Services|1|10.02|9.75
2024-02-07|WY|Timber REITs - Real Estate|1|32.37|32.86
2024-02-07|WY|Timber REITs - Real Estate|1|32.86|32.86
2024-02-07|WBD|Broadcasting - Communication Services|2|9.75|9.75
2024-02-09|DVA|Health Care Services - Health Care|18|106.89|109.86
2024-02-09|ROL|Environmental & Facilities Services - Industrials|46|43.27|43.48
2024-02-09|CMI|Construction Machinery & Heavy Transportation Equipment - Industrials|1|233.88|251.78
2024-02-09|XEL|Multi-Utilities - Utilities|1|58.93|58.17
2024-02-09|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|161.52
2024-02-09|DTE|Multi-Utilities - Utilities|17|102.36|104.41
2024-02-09|XEL|Multi-Utilities - Utilities|1|58.22|58.17
2024-02-09|TSN|Packaged Foods & Meats - Consumer Staples|36|54.76|52.58
2024-02-09|WY|Timber REITs - Real Estate|1|32.77|33.28
2024-02-09|WBD|Broadcasting - Communication Services|1|10.02|9.64
2024-02-09|WY|Timber REITs - Real Estate|1|32.37|33.28
2024-02-09|WY|Timber REITs - Real Estate|1|32.86|33.28
2024-02-09|WBD|Broadcasting - Communication Services|2|9.75|9.64
2024-02-09|WBD|Broadcasting - Communication Services|1|9.64|9.64
2024-02-13|DVA|Health Care Services - Health Care|18|106.89|113.6
2024-02-13|ROL|Environmental & Facilities Services - Industrials|46|43.27|43.85
2024-02-13|CMI|Construction Machinery & Heavy Transportation Equipment - Industrials|1|233.88|254.5
2024-02-13|XEL|Multi-Utilities - Utilities|1|58.93|58.28
2024-02-13|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|153.15
2024-02-13|DTE|Multi-Utilities - Utilities|17|102.36|104.38
2024-02-13|XEL|Multi-Utilities - Utilities|1|58.22|58.28
2024-02-13|WY|Timber REITs - Real Estate|1|32.77|32.84
2024-02-13|WBD|Broadcasting - Communication Services|1|10.02|9.54
2024-02-13|WY|Timber REITs - Real Estate|1|32.37|32.84
2024-02-13|WY|Timber REITs - Real Estate|1|32.86|32.84
2024-02-13|WBD|Broadcasting - Communication Services|2|9.75|9.54
2024-02-13|WBD|Broadcasting - Communication Services|1|9.64|9.54
2024-02-13|ZTS|Pharmaceuticals - Health Care|10|183.49|183.49
2024-02-13|WBD|Broadcasting - Communication Services|3|9.54|9.54
2024-02-14|ROL|Environmental & Facilities Services - Industrials|46|43.27|44.25
2024-02-14|XEL|Multi-Utilities - Utilities|1|58.93|58.68
2024-02-14|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|154.89
2024-02-14|DTE|Multi-Utilities - Utilities|17|102.36|105.33
2024-02-14|XEL|Multi-Utilities - Utilities|1|58.22|58.68
2024-02-14|WY|Timber REITs - Real Estate|1|32.77|33.03
2024-02-14|WBD|Broadcasting - Communication Services|1|10.02|9.73
2024-02-14|WY|Timber REITs - Real Estate|1|32.37|33.03
2024-02-14|WY|Timber REITs - Real Estate|1|32.86|33.03
2024-02-14|WBD|Broadcasting - Communication Services|2|9.75|9.73
2024-02-14|WBD|Broadcasting - Communication Services|1|9.64|9.73
2024-02-14|ZTS|Pharmaceuticals - Health Care|10|183.49|184.08
2024-02-14|WBD|Broadcasting - Communication Services|3|9.54|9.73
2024-02-14|ZTS|Pharmaceuticals - Health Care|1|184.08|184.08
2024-02-14|ZBH|Health Care Equipment - Health Care|16|121.84|121.84
2024-02-14|YUM|Restaurants - Consumer Discretionary|2|134.01|134.01
2024-02-14|XEL|Multi-Utilities - Utilities|1|58.68|58.68
2024-02-14|WBD|Broadcasting - Communication Services|2|9.73|9.73
2024-02-16|XEL|Multi-Utilities - Utilities|1|58.93|59.07
2024-02-16|KEYS|Electronic Equipment & Instruments - Information Technology|12|155.22|155.22
2024-02-16|DTE|Multi-Utilities - Utilities|17|102.36|107.8
2024-02-16|XEL|Multi-Utilities - Utilities|1|58.22|59.07
2024-02-16|WY|Timber REITs - Real Estate|1|32.77|32.99
2024-02-16|WBD|Broadcasting - Communication Services|1|10.02|9.83
2024-02-16|WY|Timber REITs - Real Estate|1|32.37|32.99
2024-02-16|WY|Timber REITs - Real Estate|1|32.86|32.99
2024-02-16|WBD|Broadcasting - Communication Services|2|9.75|9.83
2024-02-16|WBD|Broadcasting - Communication Services|1|9.64|9.83
2024-02-16|ZTS|Pharmaceuticals - Health Care|10|183.49|188.39
2024-02-16|WBD|Broadcasting - Communication Services|3|9.54|9.83
2024-02-16|ZTS|Pharmaceuticals - Health Care|1|184.08|188.39
2024-02-16|ZBH|Health Care Equipment - Health Care|16|121.84|124.71
2024-02-16|YUM|Restaurants - Consumer Discretionary|2|134.01|134.55
2024-02-16|XEL|Multi-Utilities - Utilities|1|58.68|59.07
2024-02-16|WBD|Broadcasting - Communication Services|2|9.73|9.83
2024-02-16|PG|Personal Care Products - Consumer Staples|12|157.51|157.51
2024-02-21|XEL|Multi-Utilities - Utilities|1|58.93|59.81
2024-02-21|DTE|Multi-Utilities - Utilities|17|102.36|109.16
2024-02-21|XEL|Multi-Utilities - Utilities|1|58.22|59.81
2024-02-21|WY|Timber REITs - Real Estate|1|32.77|33.16
2024-02-21|WBD|Broadcasting - Communication Services|1|10.02|9.57
2024-02-21|WY|Timber REITs - Real Estate|1|32.37|33.16
2024-02-21|WY|Timber REITs - Real Estate|1|32.86|33.16
2024-02-21|WBD|Broadcasting - Communication Services|2|9.75|9.57
2024-02-21|WBD|Broadcasting - Communication Services|1|9.64|9.57
2024-02-21|ZTS|Pharmaceuticals - Health Care|10|183.49|188.38
2024-02-21|WBD|Broadcasting - Communication Services|3|9.54|9.57
2024-02-21|ZTS|Pharmaceuticals - Health Care|1|184.08|188.38
2024-02-21|ZBH|Health Care Equipment - Health Care|16|121.84|128.35
2024-02-21|YUM|Restaurants - Consumer Discretionary|2|134.01|135.23
2024-02-21|XEL|Multi-Utilities - Utilities|1|58.68|59.81
2024-02-21|WBD|Broadcasting - Communication Services|2|9.73|9.57
2024-02-21|PG|Personal Care Products - Consumer Staples|12|157.51|160.4
2024-02-21|YUM|Restaurants - Consumer Discretionary|12|135.23|135.23
2024-02-21|XOM|Integrated Oil & Gas - Energy|1|104.85|104.85
2024-02-23|XEL|Multi-Utilities - Utilities|1|58.93|59.33
2024-02-23|DTE|Multi-Utilities - Utilities|17|102.36|108.45
2024-02-23|XEL|Multi-Utilities - Utilities|1|58.22|59.33
2024-02-23|WY|Timber REITs - Real Estate|1|32.77|33.38
2024-02-23|WY|Timber REITs - Real Estate|1|32.37|33.38
2024-02-23|WY|Timber REITs - Real Estate|1|32.86|33.38
2024-02-23|ZTS|Pharmaceuticals - Health Care|10|183.49|197.21
2024-02-23|ZTS|Pharmaceuticals - Health Care|1|184.08|197.21
2024-02-23|ZBH|Health Care Equipment - Health Care|16|121.84|129.18
2024-02-23|YUM|Restaurants - Consumer Discretionary|2|134.01|138.32
2024-02-23|XEL|Multi-Utilities - Utilities|1|58.68|59.33
2024-02-23|PG|Personal Care Products - Consumer Staples|12|157.51|161.03
2024-02-23|YUM|Restaurants - Consumer Discretionary|12|135.23|138.32
2024-02-23|XOM|Integrated Oil & Gas - Energy|1|104.85|103.84
2024-02-23|XEL|Multi-Utilities - Utilities|1|59.33|59.33
2024-02-23|WBD|Broadcasting - Communication Services|2|8.61|8.61
2024-02-29|DTE|Multi-Utilities - Utilities|17|102.36|108.35
2024-02-29|WY|Timber REITs - Real Estate|1|32.77|34.38
2024-02-29|WY|Timber REITs - Real Estate|1|32.37|34.38
2024-02-29|WY|Timber REITs - Real Estate|1|32.86|34.38
2024-02-29|ZTS|Pharmaceuticals - Health Care|10|183.49|198.33
2024-02-29|ZTS|Pharmaceuticals - Health Care|1|184.08|198.33
2024-02-29|ZBH|Health Care Equipment - Health Care|16|121.84|124.36
2024-02-29|YUM|Restaurants - Consumer Discretionary|2|134.01|138.42
2024-02-29|PG|Personal Care Products - Consumer Staples|12|157.51|158.94
2024-02-29|YUM|Restaurants - Consumer Discretionary|12|135.23|138.42
2024-02-29|XOM|Integrated Oil & Gas - Energy|1|104.85|104.52
2024-02-29|WBD|Broadcasting - Communication Services|2|8.61|8.79
2024-02-29|WYNN|Casinos & Gaming - Consumer Discretionary|2|105.2|105.2
2024-03-04|DTE|Multi-Utilities - Utilities|17|102.36|109.8
2024-03-04|WY|Timber REITs - Real Estate|1|32.77|35.36
2024-03-04|WY|Timber REITs - Real Estate|1|32.37|35.36
2024-03-04|WY|Timber REITs - Real Estate|1|32.86|35.36
2024-03-04|ZTS|Pharmaceuticals - Health Care|10|183.49|187.86
2024-03-04|ZTS|Pharmaceuticals - Health Care|1|184.08|187.86
2024-03-04|ZBH|Health Care Equipment - Health Care|16|121.84|125.51
2024-03-04|YUM|Restaurants - Consumer Discretionary|2|134.01|138.55
2024-03-04|PG|Personal Care Products - Consumer Staples|12|157.51|159.56
2024-03-04|YUM|Restaurants - Consumer Discretionary|12|135.23|138.55
2024-03-04|XOM|Integrated Oil & Gas - Energy|1|104.85|104.36
2024-03-04|AEP|Electric Utilities - Utilities|2|84.95|84.95
2024-03-04|XEL|Multi-Utilities - Utilities|1|51.06|51.06
2024-03-06|DTE|Multi-Utilities - Utilities|17|102.36|111.76
2024-03-06|WY|Timber REITs - Real Estate|1|32.77|34.56
2024-03-06|WY|Timber REITs - Real Estate|1|32.37|34.56
2024-03-06|WY|Timber REITs - Real Estate|1|32.86|34.56
2024-03-06|ZTS|Pharmaceuticals - Health Care|10|183.49|183.53
2024-03-06|ZTS|Pharmaceuticals - Health Care|1|184.08|183.53
2024-03-06|ZBH|Health Care Equipment - Health Care|16|121.84|125.83
2024-03-06|YUM|Restaurants - Consumer Discretionary|2|134.01|139.55
2024-03-06|PG|Personal Care Products - Consumer Staples|12|157.51|159.57
2024-03-06|YUM|Restaurants - Consumer Discretionary|12|135.23|139.55
2024-03-06|XOM|Integrated Oil & Gas - Energy|1|104.85|106.77
2024-03-06|AEP|Electric Utilities - Utilities|2|84.95|83.92
2024-03-06|XEL|Multi-Utilities - Utilities|1|48.44|48.44
2024-03-07|WY|Timber REITs - Real Estate|1|32.77|34.37
2024-03-07|WY|Timber REITs - Real Estate|1|32.37|34.37
2024-03-07|WY|Timber REITs - Real Estate|1|32.86|34.37
2024-03-07|ZTS|Pharmaceuticals - Health Care|10|183.49|181.51
2024-03-07|ZTS|Pharmaceuticals - Health Care|1|184.08|181.51
2024-03-07|ZBH|Health Care Equipment - Health Care|16|121.84|127.36
2024-03-07|YUM|Restaurants - Consumer Discretionary|2|134.01|140.38
2024-03-07|PG|Personal Care Products - Consumer Staples|12|157.51|160.62
2024-03-07|YUM|Restaurants - Consumer Discretionary|12|135.23|140.38
2024-03-07|XOM|Integrated Oil & Gas - Energy|1|104.85|107.37
2024-03-07|AEP|Electric Utilities - Utilities|2|84.95|84.1
2024-03-07|XEL|Multi-Utilities - Utilities|1|48.44|50.04
2024-03-07|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|288.59
2024-03-07|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|126.97
2024-03-07|XEL|Multi-Utilities - Utilities|1|50.04|50.04
2024-03-14|WY|Timber REITs - Real Estate|1|32.77|34.26
2024-03-14|WY|Timber REITs - Real Estate|1|32.37|34.26
2024-03-14|WY|Timber REITs - Real Estate|1|32.86|34.26
2024-03-14|ZBH|Health Care Equipment - Health Care|16|121.84|125.73
2024-03-14|YUM|Restaurants - Consumer Discretionary|2|134.01|137.16
2024-03-14|PG|Personal Care Products - Consumer Staples|12|157.51|161.5
2024-03-14|YUM|Restaurants - Consumer Discretionary|12|135.23|137.16
2024-03-14|XOM|Integrated Oil & Gas - Energy|1|104.85|111.47
2024-03-14|AEP|Electric Utilities - Utilities|2|84.95|81.86
2024-03-14|XEL|Multi-Utilities - Utilities|1|48.44|51.88
2024-03-14|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|281.77
2024-03-14|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|127.96
2024-03-14|XEL|Multi-Utilities - Utilities|1|50.04|51.88
2024-03-14|ZTS|Pharmaceuticals - Health Care|11|173.88|173.88
2024-03-22|WY|Timber REITs - Real Estate|1|32.77|35.61
2024-03-22|WY|Timber REITs - Real Estate|1|32.86|35.61
2024-03-22|ZBH|Health Care Equipment - Health Care|16|121.84|127.2
2024-03-22|YUM|Restaurants - Consumer Discretionary|2|134.01|136.23
2024-03-22|PG|Personal Care Products - Consumer Staples|12|157.51|161.66
2024-03-22|YUM|Restaurants - Consumer Discretionary|12|135.23|136.23
2024-03-22|XOM|Integrated Oil & Gas - Energy|1|104.85|113.49
2024-03-22|AEP|Electric Utilities - Utilities|2|84.95|82.95
2024-03-22|XEL|Multi-Utilities - Utilities|1|48.44|52.27
2024-03-22|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|291.44
2024-03-22|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|129.21
2024-03-22|XEL|Multi-Utilities - Utilities|1|50.04|52.27
2024-03-22|ZTS|Pharmaceuticals - Health Care|11|173.88|168.9
2024-03-22|WY|Timber REITs - Real Estate|1|35.61|35.61
2024-03-27|WY|Timber REITs - Real Estate|1|32.77|35.93
2024-03-27|WY|Timber REITs - Real Estate|1|32.86|35.93
2024-03-27|ZBH|Health Care Equipment - Health Care|16|121.84|132.61
2024-03-27|YUM|Restaurants - Consumer Discretionary|2|134.01|137.32
2024-03-27|PG|Personal Care Products - Consumer Staples|12|157.51|162.61
2024-03-27|YUM|Restaurants - Consumer Discretionary|12|135.23|137.32
2024-03-27|XOM|Integrated Oil & Gas - Energy|1|104.85|114.97
2024-03-27|AEP|Electric Utilities - Utilities|2|84.95|84.8
2024-03-27|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|299.16
2024-03-27|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|129.38
2024-03-27|XEL|Multi-Utilities - Utilities|1|50.04|53.38
2024-03-27|ZTS|Pharmaceuticals - Health Care|11|173.88|168.51
2024-03-27|WY|Timber REITs - Real Estate|1|35.61|35.93
2024-03-27|XEL|Multi-Utilities - Utilities|1|53.38|53.38
2024-03-28|WY|Timber REITs - Real Estate|1|32.77|35.91
2024-03-28|WY|Timber REITs - Real Estate|1|32.86|35.91
2024-03-28|ZBH|Health Care Equipment - Health Care|16|121.84|131.98
2024-03-28|YUM|Restaurants - Consumer Discretionary|2|134.01|138.65
2024-03-28|PG|Personal Care Products - Consumer Staples|12|157.51|162.25
2024-03-28|YUM|Restaurants - Consumer Discretionary|12|135.23|138.65
2024-03-28|AEP|Electric Utilities - Utilities|2|84.95|86.1
2024-03-28|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|301.44
2024-03-28|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|129.24
2024-03-28|XEL|Multi-Utilities - Utilities|1|50.04|53.75
2024-03-28|ZTS|Pharmaceuticals - Health Care|11|173.88|169.21
2024-03-28|WY|Timber REITs - Real Estate|1|35.61|35.91
2024-03-28|XEL|Multi-Utilities - Utilities|1|53.38|53.75
2024-03-28|PYPL|Transaction & Payment Processing Services - Financials|1|66.99|66.99
2024-03-28|XEL|Multi-Utilities - Utilities|1|53.75|53.75
2024-04-02|WY|Timber REITs - Real Estate|1|32.77|35.43
2024-04-02|WY|Timber REITs - Real Estate|1|32.86|35.43
2024-04-02|ZBH|Health Care Equipment - Health Care|16|121.84|128.47
2024-04-02|YUM|Restaurants - Consumer Discretionary|2|134.01|140.71
2024-04-02|PG|Personal Care Products - Consumer Staples|12|157.51|160.57
2024-04-02|YUM|Restaurants - Consumer Discretionary|12|135.23|140.71
2024-04-02|AEP|Electric Utilities - Utilities|2|84.95|85.21
2024-04-02|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|296.5
2024-04-02|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|128.12
2024-04-02|XEL|Multi-Utilities - Utilities|1|50.04|54.08
2024-04-02|WY|Timber REITs - Real Estate|1|35.61|35.43
2024-04-02|XEL|Multi-Utilities - Utilities|1|53.38|54.08
2024-04-02|PYPL|Transaction & Payment Processing Services - Financials|1|66.99|64.66
2024-04-02|XEL|Multi-Utilities - Utilities|1|53.75|54.08
2024-04-02|PEG|Electric Utilities - Utilities|27|66.42|66.42
2024-04-02|WBD|Broadcasting - Communication Services|2|8.48|8.48
2024-04-10|WY|Timber REITs - Real Estate|1|32.77|33.6
2024-04-10|WY|Timber REITs - Real Estate|1|32.86|33.6
2024-04-10|ZBH|Health Care Equipment - Health Care|16|121.84|127.72
2024-04-10|YUM|Restaurants - Consumer Discretionary|2|134.01|137.95
2024-04-10|PG|Personal Care Products - Consumer Staples|12|157.51|157.24
2024-04-10|YUM|Restaurants - Consumer Discretionary|12|135.23|137.95
2024-04-10|AEP|Electric Utilities - Utilities|2|84.95|83.29
2024-04-10|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|299.91
2024-04-10|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|128.19
2024-04-10|XEL|Multi-Utilities - Utilities|1|50.04|53.75
2024-04-10|XEL|Multi-Utilities - Utilities|1|53.38|53.75
2024-04-10|PYPL|Transaction & Payment Processing Services - Financials|1|66.99|65.88
2024-04-10|XEL|Multi-Utilities - Utilities|1|53.75|53.75
2024-04-10|PEG|Electric Utilities - Utilities|27|66.42|66.57
2024-04-10|WBD|Broadcasting - Communication Services|2|8.48|8.32
2024-04-10|WY|Timber REITs - Real Estate|1|33.6|33.6
2024-04-15|WY|Timber REITs - Real Estate|1|32.77|32.69
2024-04-15|WY|Timber REITs - Real Estate|1|32.86|32.69
2024-04-15|ZBH|Health Care Equipment - Health Care|16|121.84|124.0
2024-04-15|YUM|Restaurants - Consumer Discretionary|2|134.01|137.67
2024-04-15|PG|Personal Care Products - Consumer Staples|12|157.51|155.45
2024-04-15|YUM|Restaurants - Consumer Discretionary|12|135.23|137.67
2024-04-15|AEP|Electric Utilities - Utilities|2|84.95|80.91
2024-04-15|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|283.0
2024-04-15|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|127.29
2024-04-15|XEL|Multi-Utilities - Utilities|1|50.04|53.17
2024-04-15|XEL|Multi-Utilities - Utilities|1|53.38|53.17
2024-04-15|XEL|Multi-Utilities - Utilities|1|53.75|53.17
2024-04-15|PEG|Electric Utilities - Utilities|27|66.42|65.2
2024-04-15|WBD|Broadcasting - Communication Services|2|8.48|8.36
2024-04-15|WY|Timber REITs - Real Estate|1|33.6|32.69
2024-04-15|XEL|Multi-Utilities - Utilities|1|53.17|53.17
2024-04-15|WBD|Broadcasting - Communication Services|2|8.36|8.36
2024-04-16|WY|Timber REITs - Real Estate|1|32.77|31.97
2024-04-16|WY|Timber REITs - Real Estate|1|32.86|31.97
2024-04-16|ZBH|Health Care Equipment - Health Care|16|121.84|122.07
2024-04-16|YUM|Restaurants - Consumer Discretionary|2|134.01|138.0
2024-04-16|PG|Personal Care Products - Consumer Staples|12|157.51|155.95
2024-04-16|YUM|Restaurants - Consumer Discretionary|12|135.23|138.0
2024-04-16|ZBRA|Electronic Equipment & Instruments - Information Technology|6|288.59|280.42
2024-04-16|XYL|Industrial Machinery & Supplies & Components - Industrials|1|126.97|128.0
2024-04-16|XEL|Multi-Utilities - Utilities|1|50.04|52.53
2024-04-16|XEL|Multi-Utilities - Utilities|1|53.38|52.53
2024-04-16|XEL|Multi-Utilities - Utilities|1|53.75|52.53
2024-04-16|PEG|Electric Utilities - Utilities|27|66.42|64.28
2024-04-16|WBD|Broadcasting - Communication Services|2|8.48|8.14
2024-04-16|WY|Timber REITs - Real Estate|1|33.6|31.97
2024-04-16|XEL|Multi-Utilities - Utilities|1|53.17|52.53
2024-04-16|WBD|Broadcasting - Communication Services|2|8.36|8.14
2024-04-16|MMM|Industrial Conglomerates - Industrials|1|91.05|91.05
2024-04-16|XEL|Multi-Utilities - Utilities|1|52.53|52.53
2024-04-16|WBD|Broadcasting - Communication Services|2|8.14|8.14
2024-04-17|WY|Timber REITs - Real Estate|1|32.77|31.52
2024-04-17|WY|Timber REITs - Real Estate|1|32.86|31.52
2024-04-17|ZBH|Health Care Equipment - Health Care|16|121.84|121.3
2024-04-17|YUM|Restaurants - Consumer Discretionary|2|134.01|137.83
